regime,candidate_model,threshold,precision,recall,f1,specificity,predicted_positives,predicted_positive_rate,total_rows
MODERN,catboost_unweighted,0.12,0.0140845070422535,0.013986013986014,0.0140350877192982,0.982754372998275,142,0.0171892022757535,8261
MODERN,catboost_unweighted,0.13,0.016,0.013986013986014,0.0149253731343284,0.984848484848485,125,0.0151313400314732,8261
MODERN,catboost_unweighted,0.14,0.00934579439252336,0.00699300699300699,0.008,0.986942596698694,107,0.012952427066941,8261
MODERN,catboost_unweighted,0.15,0.0099009900990099,0.00699300699300699,0.00819672131147541,0.987681694998768,101,0.0122261227454303,8261
MODERN,catboost_unweighted,0.16,0.0112359550561798,0.00699300699300699,0.00862068965517242,0.989159891598916,89,0.0107735141024089,8261
MODERN,catboost_unweighted,0.17,0.0128205128205128,0.00699300699300699,0.00904977375565611,0.990514905149051,78,0.00944195617963927,8261
MODERN,catboost_unweighted,0.18,0.0142857142857143,0.00699300699300699,0.00938967136150235,0.99150036954915,70,0.00847355041762498,8261
MODERN,catboost_unweighted,0.19,0,0,,0.992239467849224,63,0.00762619537586249,8261
MODERN,catboost_unweighted,0.2,0,0,,0.992239467849224,63,0.00762619537586249,8261
MODERN,catboost_unweighted,0.21,0,0,,0.992609016999261,60,0.00726304321510713,8261
MODERN,catboost_unweighted,0.22,0,0,,0.993348115299335,54,0.00653673889359642,8261
MODERN,catboost_unweighted,0.23,0,0,,0.993964030549396,49,0.00593148529233749,8261
MODERN,catboost_unweighted,0.24,0,0,,0.994210396649421,47,0.00568938385183392,8261
MODERN,catboost_unweighted,0.25,0,0,,0.994210396649421,47,0.00568938385183392,8261
MODERN,catboost_unweighted,0.26,0,0,,0.994579945799458,44,0.00532623169107856,8261
MODERN,catboost_unweighted,0.27,0,0,,0.994826311899483,42,0.00508413025057499,8261
MODERN,catboost_unweighted,0.28,0,0,,0.995072677999507,40,0.00484202881007142,8261
MODERN,catboost_unweighted,0.29,0,0,,0.995072677999507,40,0.00484202881007142,8261
MODERN,catboost_unweighted,0.3,0,0,,0.995319044099532,38,0.00459992736956785,8261
MODERN,catboost_unweighted,0.31,0,0,,0.995565410199557,36,0.00435782592906428,8261
MODERN,catboost_unweighted,0.32,0,0,,0.995934959349594,33,0.00399467376830892,8261
MODERN,catboost_unweighted,0.33,0,0,,0.996058142399606,32,0.00387362304805714,8261
MODERN,catboost_unweighted,0.34,0,0,,0.99630450849963,30,0.00363152160755357,8261
MODERN,catboost_unweighted,0.35,0,0,,0.996550874599655,28,0.00338942016704999,8261
MODERN,catboost_unweighted,0.36,0,0,,0.996550874599655,28,0.00338942016704999,8261
MODERN,catboost_unweighted,0.37,0,0,,0.996674057649667,27,0.00326836944679821,8261
MODERN,catboost_unweighted,0.38,0,0,,0.996674057649667,27,0.00326836944679821,8261
MODERN,catboost_unweighted,0.39,0,0,,0.99679724069968,26,0.00314731872654642,8261
MODERN,catboost_unweighted,0.4,0,0,,0.996920423749692,25,0.00302626800629464,8261
MODERN,catboost_unweighted,0.41,0,0,,0.996920423749692,25,0.00302626800629464,8261
MODERN,catboost_unweighted,0.42,0,0,,0.997166789849717,23,0.00278416656579107,8261
MODERN,catboost_unweighted,0.43,0,0,,0.997166789849717,23,0.00278416656579107,8261
MODERN,catboost_unweighted,0.44,0,0,,0.997413155949741,21,0.0025420651252875,8261
MODERN,catboost_unweighted,0.45,0,0,,0.997413155949741,21,0.0025420651252875,8261
MODERN,catboost_unweighted,0.46,0,0,,0.997536338999754,20,0.00242101440503571,8261
MODERN,catboost_unweighted,0.47,0,0,,0.997536338999754,20,0.00242101440503571,8261
MODERN,catboost_unweighted,0.48,0,0,,0.997536338999754,20,0.00242101440503571,8261
MODERN,catboost_unweighted,0.49,0,0,,0.997536338999754,20,0.00242101440503571,8261
MODERN,catboost_unweighted,0.5,0,0,,0.997536338999754,20,0.00242101440503571,8261
MODERN,catboost_unweighted,0.51,0,0,,0.997659522049766,19,0.00229996368478392,8261
MODERN,catboost_unweighted,0.52,0,0,,0.997659522049766,19,0.00229996368478392,8261
MODERN,catboost_unweighted,0.53,0,0,,0.997659522049766,19,0.00229996368478392,8261
MODERN,catboost_unweighted,0.54,0,0,,0.997659522049766,19,0.00229996368478392,8261
MODERN,catboost_unweighted,0.55,0,0,,0.997659522049766,19,0.00229996368478392,8261
MODERN,catboost_unweighted,0.56,0,0,,0.997782705099778,18,0.00217891296453214,8261
MODERN,catboost_unweighted,0.57,0,0,,0.997782705099778,18,0.00217891296453214,8261
MODERN,catboost_unweighted,0.58,0,0,,0.997905888149791,17,0.00205786224428035,8261
MODERN,catboost_unweighted,0.59,0,0,,0.998152254249815,15,0.00181576080377678,8261
MODERN,catboost_unweighted,0.6,0,0,,0.99839862034984,13,0.00157365936327321,8261
MODERN,catboost_unweighted,0.61,0,0,,0.99839862034984,13,0.00157365936327321,8261
MODERN,catboost_unweighted,0.62,0,0,,0.998521803399852,12,0.00145260864302143,8261
MODERN,catboost_unweighted,0.63,0,0,,0.998521803399852,12,0.00145260864302143,8261
MODERN,catboost_unweighted,0.64,0,0,,0.998521803399852,12,0.00145260864302143,8261
MODERN,catboost_unweighted,0.65,0,0,,0.998521803399852,12,0.00145260864302143,8261
MODERN,catboost_unweighted,0.66,0,0,,0.998521803399852,12,0.00145260864302143,8261
MODERN,catboost_unweighted,0.67,0,0,,0.998521803399852,12,0.00145260864302143,8261
MODERN,catboost_unweighted,0.68,0,0,,0.998521803399852,12,0.00145260864302143,8261
MODERN,catboost_unweighted,0.69,0,0,,0.998768169499877,10,0.00121050720251785,8261
MODERN,catboost_unweighted,0.7,0,0,,0.999014535599901,8,0.000968405762014284,8261
MODERN,catboost_unweighted,0.71,0,0,,0.999260901699926,6,0.000726304321510713,8261
MODERN,catboost_unweighted,0.72,0,0,,0.999384084749938,5,0.000605253601258927,8261
MODERN,catboost_unweighted,0.73,0,0,,0.999507267799951,4,0.000484202881007142,8261
MODERN,catboost_unweighted,0.74,0,0,,0.999507267799951,4,0.000484202881007142,8261
MODERN,catboost_unweighted,0.75,0,0,,0.999630450849963,3,0.000363152160755357,8261
MODERN,catboost_unweighted,0.76,0,0,,0.999630450849963,3,0.000363152160755357,8261
MODERN,catboost_unweighted,0.77,0,0,,0.999630450849963,3,0.000363152160755357,8261
MODERN,catboost_unweighted,0.78,0,0,,0.999630450849963,3,0.000363152160755357,8261
MODERN,catboost_unweighted,0.79,0,0,,0.999753633899975,2,0.000242101440503571,8261
MODERN,catboost_unweighted,0.8,0,0,,0.999753633899975,2,0.000242101440503571,8261
MODERN,catboost_unweighted,0.81,0,0,,0.999753633899975,2,0.000242101440503571,8261
MODERN,catboost_unweighted,0.82,0,0,,0.999753633899975,2,0.000242101440503571,8261
MODERN,catboost_unweighted,0.83,0,0,,0.999753633899975,2,0.000242101440503571,8261
MODERN,catboost_unweighted,0.84,0,0,,0.999753633899975,2,0.000242101440503571,8261
MODERN,catboost_unweighted,0.85,0,0,,0.999753633899975,2,0.000242101440503571,8261
MODERN,catboost_unweighted,0.86,0,0,,0.999753633899975,2,0.000242101440503571,8261
MODERN,catboost_unweighted,0.87,0,0,,0.999876816949988,1,0.000121050720251786,8261
MODERN,catboost_unweighted,0.88,0,0,,0.999876816949988,1,0.000121050720251786,8261
MODERN,catboost_unweighted,0.89,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.9,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.91,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.92,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.93,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.94,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.95,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.96,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.97,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.98,,0,0,1,0,0,8261
MODERN,catboost_unweighted,0.99,,0,0,1,0,0,8261
MODERN,catboost_unweighted,1,,0,0,1,0,0,8261
MODERN,catboost_balanced,0.01,0.0236917469409008,0.636363636363636,0.0456827309236948,0.538063562453806,3841,0.464955816487108,8261
MODERN,catboost_balanced,0.02,0.022919605077574,0.454545454545455,0.0436388049681101,0.658659768415866,2836,0.343299842634064,8261
MODERN,catboost_balanced,0.03,0.0211733568592854,0.335664335664336,0.0398340248962656,0.726656812022666,2267,0.274421982810798,8261
MODERN,catboost_balanced,0.04,0.0217969165337586,0.286713286713287,0.0405138339920949,0.773343187977334,1881,0.227696404793609,8261
MODERN,catboost_balanced,0.05,0.0198265179677819,0.223776223776224,0.0364257256687536,0.805124414880512,1614,0.195375862486382,8261
MODERN,catboost_balanced,0.06,0.02,0.195804195804196,0.0362929358392741,0.830992855383099,1400,0.1694710083525,8261
MODERN,catboost_balanced,0.07,0.0201126307320998,0.174825174825175,0.0360750360750361,0.849963045084996,1243,0.150466045272969,8261
MODERN,catboost_balanced,0.08,0.0177777777777778,0.13986013986014,0.0315457413249211,0.863882729736388,1125,0.136182060283259,8261
MODERN,catboost_balanced,0.09,0.0166830225711482,0.118881118881119,0.0292598967297762,0.876570583887657,1019,0.123350683936569,8261
MODERN,catboost_balanced,0.1,0.0169133192389006,0.111888111888112,0.0293847566574839,0.885439763488544,946,0.114513981358189,8261
MODERN,catboost_balanced,0.11,0.0149769585253456,0.0909090909090909,0.0257171117705242,0.894678492239468,868,0.10507202517855,8261
MODERN,catboost_balanced,0.12,0.0161490683229814,0.0909090909090909,0.0274261603375527,0.902439024390244,805,0.0974458298026873,8261
MODERN,catboost_balanced,0.13,0.0146862483311081,0.0769230769230769,0.0246636771300448,0.909090909090909,749,0.0906669894685873,8261
MODERN,catboost_balanced,0.14,0.0157367668097282,0.0769230769230769,0.0261282660332542,0.915250061591525,699,0.0846144534559981,8261
MODERN,catboost_balanced,0.15,0.0152671755725191,0.0699300699300699,0.025062656641604,0.920546932742055,655,0.0792882217649195,8261
MODERN,catboost_balanced,0.16,0.0147058823529412,0.0629370629370629,0.023841059602649,0.925720620842572,612,0.0740830407940927,8261
MODERN,catboost_balanced,0.17,0.0121739130434783,0.048951048951049,0.0194986072423398,0.930032027593003,575,0.0696041641447767,8261
MODERN,catboost_balanced,0.18,0.0110497237569061,0.041958041958042,0.0174927113702624,0.933850702143385,543,0.0657305410967195,8261
MODERN,catboost_balanced,0.19,0.0120481927710843,0.041958041958042,0.0187207488299532,0.939393939393939,498,0.0602832586853892,8261
MODERN,catboost_balanced,0.2,0.0107758620689655,0.034965034965035,0.0164744645799012,0.943458980044346,464,0.0561675341968285,8261
MODERN,catboost_balanced,0.21,0.0116009280742459,0.034965034965035,0.0174216027874564,0.947524020694752,431,0.0521728604285195,8261
MODERN,catboost_balanced,0.22,0.00982800982800983,0.027972027972028,0.0145454545454545,0.950357230845036,407,0.0492676431424767,8261
MODERN,catboost_balanced,0.23,0.0103359173126615,0.027972027972028,0.0150943396226415,0.952820891845282,387,0.046846628737441,8261
MODERN,catboost_balanced,0.24,0.010958904109589,0.027972027972028,0.015748031496063,0.955530918945553,365,0.0441835128919017,8261
MODERN,catboost_balanced,0.25,0.0113960113960114,0.027972027972028,0.0161943319838057,0.957255481645726,351,0.0424888028083767,8261
MODERN,catboost_balanced,0.26,0.00900900900900901,0.020979020979021,0.0126050420168067,0.959349593495935,333,0.0403098898438446,8261
MODERN,catboost_balanced,0.27,0.00967741935483871,0.020979020979021,0.0132450331125828,0.962182803646218,310,0.0375257232780535,8261
MODERN,catboost_balanced,0.28,0.00675675675675676,0.013986013986014,0.00911161731207289,0.963784183296378,296,0.0358310131945285,8261
MODERN,catboost_balanced,0.29,0.00709219858156028,0.013986013986014,0.00941176470588235,0.965508745996551,282,0.0341363031110035,8261
MODERN,catboost_balanced,0.3,0.00740740740740741,0.013986013986014,0.00968523002421307,0.966986942596699,270,0.0326836944679821,8261
MODERN,catboost_balanced,0.31,0.00790513833992095,0.013986013986014,0.0101010101010101,0.969081054446908,253,0.0306258322237017,8261
MODERN,catboost_balanced,0.32,0.00823045267489712,0.013986013986014,0.0103626943005181,0.970312884947031,243,0.0294153250211839,8261
MODERN,catboost_balanced,0.33,0.00862068965517241,0.013986013986014,0.0106666666666667,0.971667898497167,232,0.0280837670984142,8261
MODERN,catboost_balanced,0.34,0.00896860986547085,0.013986013986014,0.0109289617486339,0.972776545947278,223,0.0269943106161482,8261
MODERN,catboost_balanced,0.35,0.00970873786407767,0.013986013986014,0.0114613180515759,0.974870657797487,206,0.0249364483718678,8261
MODERN,catboost_balanced,0.36,0.0050761421319797,0.00699300699300699,0.00588235294117647,0.975856122197586,197,0.0238469918896017,8261
MODERN,catboost_balanced,0.37,0.00543478260869565,0.00699300699300699,0.00611620795107034,0.977457501847746,184,0.0222733325263285,8261
MODERN,catboost_balanced,0.38,0.00552486187845304,0.00699300699300699,0.00617283950617284,0.977827050997783,181,0.0219101803655732,8261
MODERN,catboost_balanced,0.39,0.00578034682080925,0.00699300699300699,0.00632911392405063,0.978812515397881,173,0.0209417746035589,8261
MODERN,catboost_balanced,0.4,0.00598802395209581,0.00699300699300699,0.00645161290322581,0.979551613697955,167,0.0202154702820482,8261
MODERN,catboost_balanced,0.41,0.0062111801242236,0.00699300699300699,0.00657894736842105,0.980290711998029,161,0.0194891659605375,8261
MODERN,catboost_balanced,0.42,0.00645161290322581,0.00699300699300699,0.00671140939597315,0.981029810298103,155,0.0187628616390268,8261
MODERN,catboost_balanced,0.43,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.982508006898251,143,0.0173102529960053,8261
MODERN,catboost_balanced,0.44,0.0072992700729927,0.00699300699300699,0.00714285714285714,0.983247105198325,137,0.0165839486744946,8261
MODERN,catboost_balanced,0.45,0.00763358778625954,0.00699300699300699,0.0072992700729927,0.983986203498399,131,0.0158576443529839,8261
MODERN,catboost_balanced,0.46,0.00806451612903226,0.00699300699300699,0.00749063670411985,0.984848484848485,124,0.0150102893112214,8261
MODERN,catboost_balanced,0.47,0.00840336134453781,0.00699300699300699,0.00763358778625954,0.985464400098546,119,0.0144050357099625,8261
MODERN,catboost_balanced,0.48,0.00869565217391304,0.00699300699300699,0.00775193798449612,0.985957132298596,115,0.0139208328289553,8261
MODERN,catboost_balanced,0.49,0.00917431192660551,0.00699300699300699,0.00793650793650794,0.98669623059867,109,0.0131945285074446,8261
MODERN,catboost_balanced,0.5,0.00980392156862745,0.00699300699300699,0.00816326530612245,0.987558511948756,102,0.0123471734656821,8261
MODERN,catboost_balanced,0.51,0.0105263157894737,0.00699300699300699,0.00840336134453781,0.988420793298842,95,0.0114998184239196,8261
MODERN,catboost_balanced,0.52,0.0119047619047619,0.00699300699300699,0.00881057268722467,0.989775806848978,84,0.01016826050115,8261
MODERN,catboost_balanced,0.53,0.0123456790123457,0.00699300699300699,0.00892857142857143,0.990145355999015,81,0.00980510834039463,8261
MODERN,catboost_balanced,0.54,0.0125,0.00699300699300699,0.00896860986547085,0.990268539049027,80,0.00968405762014284,8261
MODERN,catboost_balanced,0.55,0.0131578947368421,0.00699300699300699,0.0091324200913242,0.990761271249076,76,0.0091998547391357,8261
MODERN,catboost_balanced,0.56,0.0142857142857143,0.00699300699300699,0.00938967136150235,0.99150036954915,70,0.00847355041762498,8261
MODERN,catboost_balanced,0.57,0.0151515151515152,0.00699300699300699,0.00956937799043062,0.991993101749199,66,0.00798934753661784,8261
MODERN,catboost_balanced,0.58,0.015625,0.00699300699300699,0.00966183574879227,0.992239467849224,64,0.00774724609611427,8261
MODERN,catboost_balanced,0.59,0.0169491525423729,0.00699300699300699,0.0099009900990099,0.992855383099286,59,0.00714199249485534,8261
MODERN,catboost_balanced,0.6,0.0178571428571429,0.00699300699300699,0.0100502512562814,0.993224932249323,56,0.00677884033409999,8261
MODERN,catboost_balanced,0.61,0.0181818181818182,0.00699300699300699,0.0101010101010101,0.993348115299335,55,0.0066577896138482,8261
MODERN,catboost_balanced,0.62,0.0192307692307692,0.00699300699300699,0.0102564102564103,0.993717664449372,52,0.00629463745309285,8261
MODERN,catboost_balanced,0.63,0.0204081632653061,0.00699300699300699,0.0104166666666667,0.994087213599409,49,0.00593148529233749,8261
MODERN,catboost_balanced,0.64,0.0208333333333333,0.00699300699300699,0.0104712041884817,0.994210396649421,48,0.0058104345720857,8261
MODERN,catboost_balanced,0.65,0.0212765957446809,0.00699300699300699,0.0105263157894737,0.994333579699433,47,0.00568938385183392,8261
MODERN,catboost_balanced,0.66,0.0232558139534884,0.00699300699300699,0.010752688172043,0.994826311899483,43,0.00520518097082678,8261
MODERN,catboost_balanced,0.67,0.0256410256410256,0.00699300699300699,0.010989010989011,0.995319044099532,39,0.00472097808981963,8261
MODERN,catboost_balanced,0.68,0.027027027027027,0.00699300699300699,0.0111111111111111,0.995565410199557,37,0.00447887664931606,8261
MODERN,catboost_balanced,0.69,0.027027027027027,0.00699300699300699,0.0111111111111111,0.995565410199557,37,0.00447887664931606,8261
MODERN,catboost_balanced,0.7,0.0277777777777778,0.00699300699300699,0.0111731843575419,0.995688593249569,36,0.00435782592906428,8261
MODERN,catboost_balanced,0.71,0.0285714285714286,0.00699300699300699,0.0112359550561798,0.995811776299581,35,0.00423677520881249,8261
MODERN,catboost_balanced,0.72,0.0303030303030303,0.00699300699300699,0.0113636363636364,0.996058142399606,33,0.00399467376830892,8261
MODERN,catboost_balanced,0.73,0.032258064516129,0.00699300699300699,0.0114942528735632,0.99630450849963,31,0.00375257232780535,8261
MODERN,catboost_balanced,0.74,0.032258064516129,0.00699300699300699,0.0114942528735632,0.99630450849963,31,0.00375257232780535,8261
MODERN,catboost_balanced,0.75,0.032258064516129,0.00699300699300699,0.0114942528735632,0.99630450849963,31,0.00375257232780535,8261
MODERN,catboost_balanced,0.76,0.0333333333333333,0.00699300699300699,0.0115606936416185,0.996427691549643,30,0.00363152160755357,8261
MODERN,catboost_balanced,0.77,0.037037037037037,0.00699300699300699,0.0117647058823529,0.99679724069968,27,0.00326836944679821,8261
MODERN,catboost_balanced,0.78,0,0,,0.996920423749692,25,0.00302626800629464,8261
MODERN,catboost_balanced,0.79,0,0,,0.997043606799704,24,0.00290521728604285,8261
MODERN,catboost_balanced,0.8,0,0,,0.997043606799704,24,0.00290521728604285,8261
MODERN,catboost_balanced,0.81,0,0,,0.997043606799704,24,0.00290521728604285,8261
MODERN,catboost_balanced,0.82,0,0,,0.997166789849717,23,0.00278416656579107,8261
MODERN,catboost_balanced,0.83,0,0,,0.997413155949741,21,0.0025420651252875,8261
MODERN,catboost_balanced,0.84,0,0,,0.997905888149791,17,0.00205786224428035,8261
MODERN,catboost_balanced,0.85,0,0,,0.997905888149791,17,0.00205786224428035,8261
MODERN,catboost_balanced,0.86,0,0,,0.997905888149791,17,0.00205786224428035,8261
MODERN,catboost_balanced,0.87,0,0,,0.998029071199803,16,0.00193681152402857,8261
MODERN,catboost_balanced,0.88,0,0,,0.99839862034984,13,0.00157365936327321,8261
MODERN,catboost_balanced,0.89,0,0,,0.998768169499877,10,0.00121050720251785,8261
MODERN,catboost_balanced,0.9,0,0,,0.998768169499877,10,0.00121050720251785,8261
MODERN,catboost_balanced,0.91,0,0,,0.998768169499877,10,0.00121050720251785,8261
MODERN,catboost_balanced,0.92,0,0,,0.998891352549889,9,0.00108945648226607,8261
MODERN,catboost_balanced,0.93,0,0,,0.999137718649914,7,0.000847355041762498,8261
MODERN,catboost_balanced,0.94,0,0,,0.999384084749938,5,0.000605253601258927,8261
MODERN,catboost_balanced,0.95,0,0,,0.999384084749938,5,0.000605253601258927,8261
MODERN,catboost_balanced,0.96,0,0,,0.999630450849963,3,0.000363152160755357,8261
MODERN,catboost_balanced,0.97,0,0,,0.999876816949988,1,0.000121050720251786,8261
MODERN,catboost_balanced,0.98,0,0,,0.999876816949988,1,0.000121050720251786,8261
MODERN,catboost_balanced,0.99,,0,0,1,0,0,8261
MODERN,catboost_balanced,1,,0,0,1,0,0,8261
