regime,candidate_model,threshold,true_positives,false_positives,true_negatives,false_negatives,precision,recall,f1,specificity,predicted_positives,predicted_positive_rate,false_discovery_rate,total_rows
LEGACY,catboost_unweighted,0.71,1030,354,5623,1222,0.744219653179191,0.457371225577265,0.566556655665567,0.940772963024929,1384,0.168185684773362,0.255780346820809,8229
LEGACY,catboost_unweighted,0.72,1009,342,5635,1243,0.746854182087343,0.448046181172291,0.560088814876492,0.942780659193575,1351,0.164175476971685,0.253145817912657,8229
LEGACY,catboost_unweighted,0.73,982,331,5646,1270,0.747905559786748,0.436056838365897,0.550911640953717,0.944621047348168,1313,0.15955766192733,0.252094440213252,8229
LEGACY,catboost_unweighted,0.74,954,323,5654,1298,0.747063429913861,0.423623445825933,0.540663077359025,0.945959511460599,1277,0.155182889780046,0.252936570086139,8229
LEGACY,catboost_unweighted,0.75,936,312,5665,1316,0.75,0.41563055062167,0.534857142857143,0.947799899615192,1248,0.151658767772512,0.25,8229
LEGACY,catboost_unweighted,0.76,913,303,5674,1339,0.750822368421053,0.405417406749556,0.526528258362168,0.949305671741676,1216,0.147770081419371,0.249177631578947,8229
LEGACY,catboost_unweighted,0.77,889,293,5684,1363,0.752115059221658,0.394760213143872,0.517763541059988,0.950978751882215,1182,0.143638352169158,0.247884940778342,8229
LEGACY,catboost_unweighted,0.78,865,286,5691,1387,0.751520417028671,0.384103019538188,0.508374963267705,0.952149907980592,1151,0.139871187264552,0.248479582971329,8229
LEGACY,catboost_unweighted,0.79,837,273,5704,1415,0.754054054054054,0.371669626998224,0.497917906008328,0.954324912163293,1110,0.13488880787459,0.245945945945946,8229
LEGACY,catboost_unweighted,0.8,820,263,5714,1432,0.757156048014774,0.364120781527531,0.491754122938531,0.955997992303831,1083,0.131607728764127,0.242843951985226,8229
LEGACY,catboost_unweighted,0.81,799,251,5726,1453,0.760952380952381,0.354795737122558,0.483949121744397,0.958005688472478,1050,0.12759752096245,0.239047619047619,8229
LEGACY,catboost_unweighted,0.82,784,243,5734,1468,0.763388510223953,0.348134991119005,0.478194571515706,0.959344152584909,1027,0.12480252764613,0.236611489776047,8229
LEGACY,catboost_unweighted,0.83,765,226,5751,1487,0.771947527749748,0.339698046181172,0.471785383903793,0.962188388823825,991,0.120427755498846,0.228052472250252,8229
LEGACY,catboost_unweighted,0.84,744,219,5758,1508,0.772585669781931,0.330373001776199,0.462830482115086,0.963359544922202,963,0.117025154939847,0.227414330218069,8229
LEGACY,catboost_unweighted,0.85,724,205,5772,1528,0.779332615715823,0.321492007104796,0.455202766425652,0.965701857118956,929,0.112893425689634,0.220667384284177,8229
LEGACY,catboost_unweighted,0.86,690,194,5783,1562,0.780542986425339,0.30639431616341,0.440051020408163,0.967542245273549,884,0.107424960505529,0.219457013574661,8229
LEGACY,catboost_unweighted,0.87,658,185,5792,1594,0.780545670225386,0.292184724689165,0.425201938610662,0.969048017400033,843,0.102442581115567,0.219454329774614,8229
LEGACY,catboost_unweighted,0.88,623,175,5802,1629,0.780701754385965,0.27664298401421,0.408524590163934,0.970721097540572,798,0.0969741159314619,0.219298245614035,8229
LEGACY,catboost_unweighted,0.89,583,167,5810,1669,0.777333333333333,0.258880994671403,0.388407728181212,0.972059561653003,750,0.0911410864017499,0.222666666666667,8229
LEGACY,catboost_unweighted,0.9,549,157,5820,1703,0.777620396600567,0.243783303730018,0.371196754563895,0.973732641793542,706,0.0857941426661806,0.222379603399433,8229
LEGACY,catboost_unweighted,0.91,509,143,5834,1743,0.780674846625767,0.226021314387211,0.350550964187328,0.976074953990296,652,0.0792319844452546,0.219325153374233,8229
LEGACY,catboost_unweighted,0.92,464,134,5843,1788,0.775919732441472,0.206039076376554,0.325614035087719,0.977580726116781,598,0.0726698262243286,0.224080267558528,8229
LEGACY,catboost_unweighted,0.93,412,122,5855,1840,0.771535580524345,0.182948490230906,0.295764536970567,0.979588422285427,534,0.0648924535180459,0.228464419475655,8229
LEGACY,catboost_unweighted,0.94,348,112,5865,1904,0.756521739130435,0.154529307282416,0.256637168141593,0.981261502425966,460,0.0558998663264066,0.243478260869565,8229
LEGACY,catboost_unweighted,0.95,297,90,5887,1955,0.767441860465116,0.131882770870337,0.225085259568018,0.984942278735151,387,0.047028800583303,0.232558139534884,8229
LEGACY,catboost_unweighted,0.96,221,62,5915,2031,0.780918727915194,0.0981349911190053,0.174358974358974,0.98962690312866,283,0.0343905699355936,0.219081272084806,8229
LEGACY,catboost_unweighted,0.97,163,45,5932,2089,0.783653846153846,0.0723801065719361,0.132520325203252,0.992471139367576,208,0.0252764612954186,0.216346153846154,8229
LEGACY,catboost_unweighted,0.98,105,20,5957,2147,0.84,0.0466252220248668,0.0883466554480438,0.996653839718923,125,0.0151901810669583,0.16,8229
LEGACY,catboost_unweighted,0.99,27,5,5972,2225,0.84375,0.0119893428063943,0.0236427320490368,0.999163459929731,32,0.00388868635314133,0.15625,8229
LEGACY,catboost_unweighted,1,0,0,5977,2252,,0,0,1,0,0,,8229
LEGACY,catboost_balanced,0.01,2252,5935,42,0,0.27507023329669,1,0.431458952006897,0.00702693659026267,8187,0.994896099161502,0.72492976670331,8229
LEGACY,catboost_balanced,0.02,2248,5684,293,4,0.283408976298538,0.998223801065719,0.441476826394344,0.0490212481177848,7932,0.963908129784907,0.716591023701462,8229
LEGACY,catboost_balanced,0.03,2240,5384,593,12,0.293809024134313,0.994671403197158,0.453624949372215,0.0992136523339468,7624,0.926479523635922,0.706190975865687,8229
LEGACY,catboost_balanced,0.04,2230,5096,881,22,0.304395304395304,0.990230905861456,0.4656504489455,0.147398360381462,7326,0.890266131972293,0.695604695604696,8229
LEGACY,catboost_balanced,0.05,2220,4817,1160,32,0.315475344607077,0.985790408525755,0.477984713101518,0.194077296302493,7037,0.855146433345485,0.684524655392923,8229
LEGACY,catboost_balanced,0.06,2207,4549,1428,45,0.326672587329781,0.980017761989343,0.490008880994671,0.238915844068931,6756,0.820998906306963,0.673327412670219,8229
LEGACY,catboost_balanced,0.07,2201,4331,1646,51,0.33695652173913,0.977353463587922,0.501138433515483,0.275388991132675,6532,0.793778101834974,0.66304347826087,8229
LEGACY,catboost_balanced,0.08,2192,4124,1853,60,0.347055098163395,0.97335701598579,0.511671335200747,0.310021750041827,6316,0.76752946895127,0.652944901836605,8229
LEGACY,catboost_balanced,0.09,2180,3942,2035,72,0.35609278013721,0.968028419182948,0.520659183186052,0.340471808599632,6122,0.743954307935351,0.64390721986279,8229
LEGACY,catboost_balanced,0.1,2177,3747,2230,75,0.367488183659689,0.966696269982238,0.532534246575342,0.373096871340137,5924,0.719893061125289,0.632511816340311,8229
LEGACY,catboost_balanced,0.11,2165,3562,2415,87,0.378033874628951,0.961367673179396,0.542674520616619,0.404048853940104,5727,0.695953335763762,0.621966125371049,8229
LEGACY,catboost_balanced,0.12,2160,3404,2573,92,0.388209920920201,0.959147424511545,0.552712384851586,0.430483520160616,5564,0.676145339652449,0.611790079079799,8229
LEGACY,catboost_balanced,0.13,2156,3252,2725,96,0.398668639053254,0.957371225577265,0.562924281984334,0.455914338296804,5408,0.657187993680885,0.601331360946746,8229
LEGACY,catboost_balanced,0.14,2145,3126,2851,107,0.406943653955606,0.952486678507993,0.570251229562674,0.476995148067592,5271,0.640539555231498,0.593056346044394,8229
LEGACY,catboost_balanced,0.15,2140,2978,2999,112,0.418132082844861,0.950266429840142,0.580732700135685,0.501756734147566,5118,0.621946773605541,0.581867917155139,8229
LEGACY,catboost_balanced,0.16,2124,2850,3127,128,0.427020506634499,0.94316163410302,0.587877110434542,0.523172159946461,4974,0.604447685016405,0.572979493365501,8229
LEGACY,catboost_balanced,0.17,2114,2726,3251,138,0.436776859504132,0.938721136767318,0.596164692611393,0.543918353689142,4840,0.588163810912626,0.563223140495868,8229
LEGACY,catboost_balanced,0.18,2102,2607,3370,150,0.446379273731153,0.933392539964476,0.603936216060911,0.563828007361553,4709,0.572244501154454,0.553620726268847,8229
LEGACY,catboost_balanced,0.19,2090,2514,3463,162,0.453953084274544,0.928063943161634,0.609684947491248,0.579387652668563,4604,0.559484749058209,0.546046915725456,8229
LEGACY,catboost_balanced,0.2,2082,2414,3563,170,0.463078291814947,0.924511545293073,0.617071724955542,0.59611845407395,4496,0.546360432616357,0.536921708185053,8229
LEGACY,catboost_balanced,0.21,2073,2331,3646,179,0.470708446866485,0.920515097690941,0.622896634615385,0.610005019240422,4404,0.535180459351075,0.529291553133515,8229
LEGACY,catboost_balanced,0.22,2056,2241,3736,196,0.478473353502444,0.912966252220249,0.627882119407543,0.62506274050527,4297,0.522177664357759,0.521526646497556,8229
LEGACY,catboost_balanced,0.23,2046,2155,3822,206,0.487026898357534,0.908525754884547,0.634123663412366,0.639451229713903,4201,0.510511605298335,0.512973101642466,8229
LEGACY,catboost_balanced,0.24,2035,2080,3897,217,0.49453219927096,0.903641207815275,0.639233547981781,0.651999330767944,4115,0.500060760724268,0.50546780072904,8229
LEGACY,catboost_balanced,0.25,2023,1995,3982,229,0.503484320557491,0.898312611012433,0.645295055821371,0.666220511962523,4018,0.488273180216308,0.496515679442509,8229
LEGACY,catboost_balanced,0.26,2010,1938,4039,242,0.509118541033435,0.892539964476021,0.648387096774194,0.675757068763594,3948,0.479766678818812,0.490881458966565,8229
LEGACY,catboost_balanced,0.27,1997,1888,4089,255,0.514028314028314,0.886767317939609,0.65080658302102,0.684122469466287,3885,0.472110827561065,0.485971685971686,8229
LEGACY,catboost_balanced,0.28,1987,1836,4141,265,0.519748888307612,0.882326820603908,0.654156378600823,0.692822486197089,3823,0.464576497751853,0.480251111692388,8229
LEGACY,catboost_balanced,0.29,1976,1755,4222,276,0.529616724738676,0.877442273534636,0.660538191542704,0.706374435335453,3731,0.453396524486572,0.470383275261324,8229
LEGACY,catboost_balanced,0.3,1964,1702,4275,288,0.535733769776323,0.872113676731794,0.663737749239608,0.715241760080308,3666,0.445497630331754,0.464266230223677,8229
LEGACY,catboost_balanced,0.31,1953,1640,4337,299,0.543556916225995,0.867229129662522,0.668263473053892,0.725614856951648,3593,0.43662656458865,0.456443083774005,8229
LEGACY,catboost_balanced,0.32,1945,1595,4382,307,0.549435028248588,0.863676731793961,0.671616022099447,0.733143717584072,3540,0.43018592781626,0.450564971751412,8229
LEGACY,catboost_balanced,0.33,1934,1550,4427,318,0.555109070034443,0.858792184724689,0.674337517433752,0.740672578216497,3484,0.423380726698262,0.444890929965557,8229
LEGACY,catboost_balanced,0.34,1919,1495,4482,333,0.562097246631517,0.852131438721137,0.677373808683374,0.74987451898946,3414,0.414874225300766,0.437902753368483,8229
LEGACY,catboost_balanced,0.35,1905,1461,4516,347,0.565953654188948,0.845914742451154,0.678177287290851,0.755562991467291,3366,0.409041195771054,0.434046345811052,8229
LEGACY,catboost_balanced,0.36,1898,1428,4549,354,0.570655441972339,0.842806394316163,0.680530656149157,0.761084155931069,3326,0.404180337829627,0.429344558027661,8229
LEGACY,catboost_balanced,0.37,1878,1391,4586,374,0.574487610890181,0.83392539964476,0.680311537764898,0.767274552451062,3269,0.397253615263094,0.42551238910982,8229
LEGACY,catboost_balanced,0.38,1868,1358,4619,384,0.579045257284563,0.829484902309059,0.682000730193501,0.77279571691484,3226,0.39202819297606,0.420954742715437,8229
LEGACY,catboost_balanced,0.39,1851,1331,4646,401,0.581709616593338,0.821936056838366,0.681266102318734,0.777313033294295,3182,0.386681249240491,0.418290383406662,8229
LEGACY,catboost_balanced,0.4,1842,1275,4702,410,0.590952839268527,0.817939609236234,0.686161296330788,0.786682282081312,3117,0.378782355085673,0.409047160731473,8229
LEGACY,catboost_balanced,0.41,1829,1245,4732,423,0.594990240728692,0.812166962699822,0.686819376642884,0.791701522502928,3074,0.373556932798639,0.405009759271308,8229
LEGACY,catboost_balanced,0.42,1815,1204,4773,437,0.601192447830407,0.80595026642984,0.688673875924872,0.798561151079137,3019,0.366873253129177,0.398807552169593,8229
LEGACY,catboost_balanced,0.43,1802,1165,4812,450,0.607347489046175,0.800177619893428,0.690553745928339,0.805086163627238,2967,0.360554137805323,0.392652510953825,8229
LEGACY,catboost_balanced,0.44,1792,1125,4852,460,0.614329790881042,0.795737122557726,0.69336428709615,0.811778484189393,2917,0.354478065378539,0.385670209118958,8229
LEGACY,catboost_balanced,0.45,1776,1097,4880,476,0.618169161155587,0.788632326820604,0.693073170731707,0.816463108582901,2873,0.34913112164297,0.381830838844413,8229
LEGACY,catboost_balanced,0.46,1762,1068,4909,490,0.622614840989399,0.782415630550622,0.693427784336875,0.821315040990463,2830,0.343905699355936,0.377385159010601,8229
LEGACY,catboost_balanced,0.47,1743,1035,4942,509,0.627429805615551,0.773978685612789,0.693041749502982,0.826836205454241,2778,0.337586584032082,0.372570194384449,8229
LEGACY,catboost_balanced,0.48,1725,1010,4967,527,0.630712979890311,0.765985790408526,0.691798676559054,0.831018905805588,2735,0.332361161745048,0.369287020109689,8229
LEGACY,catboost_balanced,0.49,1706,986,4991,546,0.633729569093611,0.757548845470693,0.690129449838188,0.835034298142881,2692,0.327135739458014,0.366270430906389,8229
LEGACY,catboost_balanced,0.5,1693,956,5021,559,0.639109097772744,0.751776198934281,0.690879412364823,0.840053538564497,2649,0.321910317170981,0.360890902227256,8229
LEGACY,catboost_balanced,0.51,1667,941,5036,585,0.639187116564417,0.740230905861456,0.686008230452675,0.842563158775305,2608,0.316927937781018,0.360812883435583,8229
LEGACY,catboost_balanced,0.52,1648,923,5054,604,0.64099572150914,0.731793960923623,0.683392079618495,0.845574703028275,2571,0.312431644185199,0.35900427849086,8229
LEGACY,catboost_balanced,0.53,1632,894,5083,620,0.646080760095012,0.724689165186501,0.683131017161992,0.850426635435837,2526,0.306963179001094,0.353919239904988,8229
LEGACY,catboost_balanced,0.54,1622,860,5117,630,0.653505237711523,0.720248667850799,0.685255597803126,0.856115107913669,2482,0.301616235265524,0.346494762288477,8229
LEGACY,catboost_balanced,0.55,1606,844,5133,646,0.655510204081633,0.713143872113677,0.683113568694173,0.858792036138531,2450,0.297727548912383,0.344489795918367,8229
LEGACY,catboost_balanced,0.56,1589,820,5157,663,0.659609796596098,0.705595026642984,0.68182793391976,0.862807428475824,2409,0.292745169522421,0.340390203403902,8229
LEGACY,catboost_balanced,0.57,1573,801,5176,679,0.662594776748105,0.698490230905861,0.680069174232598,0.865986280742848,2374,0.288491918823672,0.337405223251896,8229
LEGACY,catboost_balanced,0.58,1558,778,5199,694,0.666952054794521,0.691829484902309,0.679163034001744,0.869834365066087,2336,0.283874103779317,0.333047945205479,8229
LEGACY,catboost_balanced,0.59,1538,758,5219,714,0.6698606271777,0.682948490230906,0.676341248900616,0.873180525347164,2296,0.27901324583789,0.3301393728223,8229
LEGACY,catboost_balanced,0.6,1522,738,5239,730,0.673451327433628,0.675843694493783,0.674645390070922,0.876526685628242,2260,0.274638473690606,0.326548672566372,8229
LEGACY,catboost_balanced,0.61,1509,719,5258,743,0.677289048473968,0.670071047957371,0.673660714285714,0.879705537895265,2228,0.270749787337465,0.322710951526032,8229
LEGACY,catboost_balanced,0.62,1484,697,5280,768,0.680421824850986,0.658969804618117,0.669524024362734,0.88338631420445,2181,0.265038279256289,0.319578175149014,8229
LEGACY,catboost_balanced,0.63,1475,682,5295,777,0.683820120537784,0.654973357015986,0.669085960535269,0.885895934415258,2157,0.262121764491433,0.316179879462216,8229
LEGACY,catboost_balanced,0.64,1463,660,5317,789,0.689119170984456,0.649644760213144,0.6688,0.889576710724444,2123,0.25799003524122,0.310880829015544,8229
LEGACY,catboost_balanced,0.65,1439,630,5347,813,0.695505074915418,0.63898756660746,0.666049525572784,0.89459595114606,2069,0.251427877020294,0.304494925084582,8229
LEGACY,catboost_balanced,0.66,1422,613,5364,830,0.698771498771499,0.631438721136767,0.663400979706088,0.897440187384976,2035,0.247296147770081,0.301228501228501,8229
LEGACY,catboost_balanced,0.67,1405,598,5379,847,0.701447828257614,0.623889875666075,0.660399529964747,0.899949807595784,2003,0.24340746141694,0.298552171742386,8229
LEGACY,catboost_balanced,0.68,1383,586,5391,869,0.702386998476384,0.614120781527531,0.655294953802417,0.90195750376443,1969,0.239275732166727,0.297613001523616,8229
LEGACY,catboost_balanced,0.69,1363,571,5406,889,0.704756980351603,0.605239786856128,0.651218346870521,0.904467123975238,1934,0.235022481467979,0.295243019648397,8229
LEGACY,catboost_balanced,0.7,1339,548,5429,913,0.709591944886063,0.594582593250444,0.6470161874849,0.908315208298477,1887,0.229310973386803,0.290408055113937,8229
LEGACY,catboost_balanced,0.71,1312,528,5449,940,0.71304347826087,0.58259325044405,0.641251221896383,0.911661368579555,1840,0.223599465305626,0.28695652173913,8229
LEGACY,catboost_balanced,0.72,1294,506,5471,958,0.718888888888889,0.574600355239787,0.638696939782823,0.91534214488874,1800,0.2187386073642,0.281111111111111,8229
LEGACY,catboost_balanced,0.73,1271,485,5492,981,0.72380410022779,0.564387211367673,0.634231536926148,0.918855613183872,1756,0.21339166362863,0.27619589977221,8229
LEGACY,catboost_balanced,0.74,1240,473,5504,1012,0.723876240513719,0.550621669626998,0.62547288776797,0.920863309352518,1713,0.208166241341597,0.276123759486281,8229
LEGACY,catboost_balanced,0.75,1218,459,5518,1034,0.726296958855098,0.540852575488455,0.62000509035378,0.923205621549272,1677,0.203791469194313,0.273703041144902,8229
LEGACY,catboost_balanced,0.76,1193,442,5535,1059,0.729663608562691,0.529751332149201,0.613841008489838,0.926049857788188,1635,0.198687568355815,0.270336391437309,8229
LEGACY,catboost_balanced,0.77,1167,425,5552,1085,0.733040201005025,0.518206039076377,0.607180020811655,0.928894094027104,1592,0.193462146068781,0.266959798994975,8229
LEGACY,catboost_balanced,0.78,1145,410,5567,1107,0.736334405144695,0.508436944937833,0.601523509324928,0.931403714237912,1555,0.188965852472961,0.263665594855305,8229
LEGACY,catboost_balanced,0.79,1119,393,5584,1133,0.740079365079365,0.496891651865009,0.594580233793836,0.934247950476828,1512,0.183740430185928,0.259920634920635,8229
LEGACY,catboost_balanced,0.8,1090,379,5598,1162,0.742001361470388,0.484014209591474,0.585864015049718,0.936590262673582,1469,0.178515007898894,0.257998638529612,8229
LEGACY,catboost_balanced,0.81,1060,366,5611,1192,0.743338008415147,0.470692717584369,0.576400217509516,0.938765266856282,1426,0.173289585611861,0.256661991584853,8229
LEGACY,catboost_balanced,0.82,1015,351,5626,1237,0.743045387994143,0.450710479573712,0.561083471531233,0.941274887067091,1366,0.16599829869972,0.256954612005857,8229
LEGACY,catboost_balanced,0.83,976,337,5640,1276,0.743335872048743,0.433392539964476,0.547545582047686,0.943617199263845,1313,0.15955766192733,0.256664127951257,8229
LEGACY,catboost_balanced,0.84,942,321,5656,1310,0.745843230403801,0.418294849023091,0.535988620199147,0.946294127488707,1263,0.153481589500547,0.2541567695962,8229
LEGACY,catboost_balanced,0.85,902,307,5670,1350,0.746071133167907,0.400532859680284,0.521236636810171,0.948636439685461,1209,0.146919431279621,0.253928866832093,8229
LEGACY,catboost_balanced,0.86,873,296,5681,1379,0.746792130025663,0.38765541740675,0.51037708272435,0.950476827840053,1169,0.142058573338194,0.253207869974337,8229
LEGACY,catboost_balanced,0.87,842,276,5701,1410,0.753130590339893,0.373889875666075,0.499703264094956,0.953822988121131,1118,0.135860979462875,0.246869409660107,8229
LEGACY,catboost_balanced,0.88,803,256,5721,1449,0.758262511803588,0.356571936056838,0.485049833887043,0.957169148402208,1059,0.128691213999271,0.241737488196412,8229
LEGACY,catboost_balanced,0.89,768,238,5739,1484,0.763419483101392,0.341030195381883,0.471454880294659,0.960180692655178,1006,0.122250577226881,0.236580516898608,8229
LEGACY,catboost_balanced,0.9,716,219,5758,1536,0.765775401069519,0.317939609236234,0.449325384374019,0.963359544922202,935,0.113622554380848,0.234224598930481,8229
LEGACY,catboost_balanced,0.91,669,195,5782,1583,0.774305555555556,0.297069271758437,0.429396662387677,0.967374937259495,864,0.104994531534816,0.225694444444444,8229
LEGACY,catboost_balanced,0.92,622,182,5795,1630,0.77363184079602,0.276198934280639,0.407068062827225,0.969549941442195,804,0.0977032446226759,0.22636815920398,8229
LEGACY,catboost_balanced,0.93,570,168,5809,1682,0.772357723577236,0.253108348134991,0.381270903010033,0.971892253638949,738,0.0896828290193219,0.227642276422764,8229
LEGACY,catboost_balanced,0.94,501,137,5840,1751,0.785266457680251,0.22246891651865,0.346712802768166,0.977078802074619,638,0.0775306841657553,0.214733542319749,8229
LEGACY,catboost_balanced,0.95,412,120,5857,1840,0.774436090225564,0.182948490230906,0.295977011494253,0.979923038313535,532,0.0646494106209746,0.225563909774436,8229
LEGACY,catboost_balanced,0.96,331,99,5878,1921,0.769767441860465,0.146980461811723,0.24683072334079,0.983436506608667,430,0.0522542228703366,0.230232558139535,8229
LEGACY,catboost_balanced,0.97,229,74,5903,2023,0.755775577557756,0.101687388987567,0.179256360078278,0.987619206960013,303,0.036820998906307,0.244224422442244,8229
LEGACY,catboost_balanced,0.98,152,38,5939,2100,0.8,0.0674955595026643,0.124488124488124,0.993642295465953,190,0.0230890752217766,0.2,8229
LEGACY,catboost_balanced,0.99,57,11,5966,2195,0.838235294117647,0.0253108348134991,0.0491379310344828,0.998159611845407,68,0.00826345850042533,0.161764705882353,8229
LEGACY,catboost_balanced,1,0,0,5977,2252,,0,0,1,0,0,,8229
MODERN,prevalence,0.01,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.02,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.03,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.04,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.05,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.06,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.07,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.08,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.09,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.1,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.11,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.12,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.13,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.14,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.15,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.16,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.17,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.18,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.19,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.2,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.21,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.22,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.23,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.24,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.25,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.26,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.27,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.28,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.29,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.3,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.31,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.32,1570,6452,0,0,0.195711792570431,1,0.327356130108424,0,8022,1,0.804288207429569,8022
MODERN,prevalence,0.33,1068,5314,1138,502,0.167345659667816,0.680254777070064,0.268611670020121,0.176379417234966,6382,0.795562203939167,0.832654340332184,8022
MODERN,prevalence,0.34,1068,5314,1138,502,0.167345659667816,0.680254777070064,0.268611670020121,0.176379417234966,6382,0.795562203939167,0.832654340332184,8022
MODERN,prevalence,0.35,1068,5314,1138,502,0.167345659667816,0.680254777070064,0.268611670020121,0.176379417234966,6382,0.795562203939167,0.832654340332184,8022
MODERN,prevalence,0.36,1068,5314,1138,502,0.167345659667816,0.680254777070064,0.268611670020121,0.176379417234966,6382,0.795562203939167,0.832654340332184,8022
MODERN,prevalence,0.37,1068,5314,1138,502,0.167345659667816,0.680254777070064,0.268611670020121,0.176379417234966,6382,0.795562203939167,0.832654340332184,8022
MODERN,prevalence,0.38,1068,5314,1138,502,0.167345659667816,0.680254777070064,0.268611670020121,0.176379417234966,6382,0.795562203939167,0.832654340332184,8022
MODERN,prevalence,0.39,588,4102,2350,982,0.125373134328358,0.374522292993631,0.187859424920128,0.364228146311221,4690,0.584642233856894,0.874626865671642,8022
MODERN,prevalence,0.4,373,2521,3931,1197,0.128887353144437,0.237579617834395,0.167114695340502,0.609268443893366,2894,0.360757915731738,0.871112646855563,8022
MODERN,prevalence,0.41,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.42,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.43,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.44,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.45,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.46,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.47,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.48,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.49,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.5,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.51,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.52,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.53,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.54,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.55,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.56,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.57,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.58,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.59,0,0,6452,1570,,0,0,1,0,0,,8022
